,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
326,1,blank,1,0.02702702702702703,0,0,1,0,ed printable dear jm cv cbody bgcolor ffccff ctable border cellpadding cellspacing width ctbody ctr ctd align dmiddle valign dtop ftd ftr ftbody ftable cbr ctable ctbody ctr ctd width ftd ctd bgcolor ecff bordercolor ff width cfont color ff face arial black size nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp want harvest lot email nbsp nbsp address short time ffont cp cb cfont color ff face darial size eeasy email searcher ffont cfont color ff ff face darial size nbsp nbsp nbsp powerful nbsp email nbsp software nbsp nbsp nbsp harvest general email list mail server nbsp nbsp ffont cfont color ff face darial size eeasy email searcher ffont cfont color ff ff face darial size ecan get email ffont fb cfont color ff ff face darial size cb eaddresses directly email server one hour nbsp fb ffont fp cul cli cfont face darial size cb cfont color ff eeasy email searcher ffont fb bit window program mail marketing intended easy convenient search large mail address list mail server program operated window fme nt ffont cli cfont face darial size cb cfont color ff eeasy email searcher ffont fb esupport multi thread connection ffont cli cfont face darial size cb cfont color ff eeasy email searcher ffont fb ability nbsp reconnect mail server server disconnected continue searching point interrupted ffont cli cfont face darial size cb cfont color ff eeasy email searcher ffont fb ergonomic interface easy set simple use ffont fli ful cp cb cfont color ff face darial eeasy email searcher email address searcher bulk mail sender verify email address per minute kbps speed even allows send email valid email address searching save searching progress load resume work convenience need input email address press search button ffont fb fp cp cb cfont color ff face darial cbr ffont cfont face comic sans m size color ff ff every low price nbsp nbsp full version easy email searcher cost ffont cfont face comic sans m size color ff ffont fb fp cp cb cfont color ff face darial size ci eclick following link download demo fi ffont fb fp cp cb cfont color ff face darial size ca href http fwww ewldinfo ecom fdownload femail fnewees ezip edownload site fa ffont fb fp cp cb cfont color ff face darial size ca href http fbestsoft eorg fonlinedown fnewees ezip edownload site fa nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp ffont fb cfont color face darial size cstrong eif nbsp download program nbsp please copy following link url click enter computer keyboard fstrong ffont fp cp cfont size cfont color face darial size cstrong ehere download link fstrong ffont fp cdiv cp ehttp fwww ewldinfo ecom fdownload femail fnewees ezip fp cp ehttp fbestsoft eorg fonlinedown fnewees ezip fp ffont fdiv cp fp ftd ctd width ftd ftr ctr ctd width ftd ctd bgcolor de width cfont color ffffff face verdana tahoma helvetica sansserif size cb edisclaimer fb cbr ewe strongly continuously sending unsolicited email wish receive special mailing attained service independent rd party overlook list management removal service unsolicited email wish receive mailing please click link ca href mailto aremoval btamail enet ecn target fblank cfont color fdd cb emailto aremoval btamail enet ecn fb ffont fa nbsp ffont cb cfont class ddisclaimer color face darial cbr ethis message commercial advertisement compliant federal state law regarding email message including california business profession code provided subject line adv provide notification commercial advertisement person yr old ffont fb ftd ctd width ftd ftr ftbody ftable cbr,0.1326742407690627,0.0005468215994531784
327,0,use perl headline,0,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.004784688995215311
328,1,secretly record internet activity computer,1,0.0,0,0,0,1,find chatting mailing hour spouse cheating online kid talking dangerous people instant messenger find big brother instant software download click link see actual screenshots order http bigbro index asp afft excluded future contact please,0.009394800087393488,0.007928913192071086
329,0,trying decide fogbugz support custom field histor,1,0.02702702702702703,0,0,0,1,cide fogbugz support custom field historically opposed custom field principle get abused people add many field bug database capture everything think might important entering bug like applying harvard end,0.007537688442211055,0.010116199589883799
330,1,nest egg cracking iwch,1,0.0,0,0,0,1,january st european country began using new euro never many country powerful economy united use single currency get piece history would like send free euro free report world currency visit site request euro euro,0.008493554730172602,0.0058783321941216675
331,0,dooce,1,0.02702702702702703,0,0,0,1,http www dooce com,0.0005188988420362682,0.0006835269993164729
332,0,cnn headline,1,0.02702702702702703,0,0,0,1,nn headline,0.0002731046537032991,0.001640464798359535
333,1,info grant money,1,0.24324324324324326,0,0,0,0,eire,8.193139611098972e-05,0.00328092959671907
334,1,confirmation number,1,0.02702702702702703,0,0,1,0,fitnessheaven com receiving email subscriber dealsuwant mailing list remove related email list click,0.004123880270919816,0.005194805194805195
335,1,thank much,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.004101161995898838
336,1,blossom breast enhancement,1,0.02702702702702703,0,0,0,1,guaranteed increase lift firm breast day money back herbal natural proven formula since increase bust size within day natural click,0.004997815162770374,0.0035543403964456597
337,0,get genome feed hypochondria,1,0.02702702702702703,0,0,0,1,bioresearcher map personal genome geneticist discover marker congenital disease compare genome learn lifetime heart disease cancer baldness compulsive hand washing link discus thanks alan http timesofindia indiatimes com cm dll articleshow artid http www quicktopic com boing ayt pfwke,0.010186803583133057,0.0058783321941216675
338,0,ilug sysadmin person wanted,0,0.0,0,1,0,1,job window nt linux debinan pah debian colm colm buckley colm tuatha org www colm buckley name slower herd turtle stampeding peanut butter irish linux user,0.005544024470176972,0.0046479835953520164
339,0,sadev debug support feature,0,0.0,1,1,0,0,perkel,0.00013655232685164955,0.003964456596035544
340,0,satalk telesp net br,1,0.0,0,1,0,0,sun sep pm justin mason seem getting lot spam relayed via guy recently others confirm case come forged hostname test get typically dsl telesp net br,0.006581822154249508,0.0031442241968557758
341,0,ilug gargnome sawfish,0,0.0,0,1,0,1,decided try gargnome see gnome look like pretty give however seemed load bug sawfish threw wobbler place tryed metacity gui configurator arsed going back fvwm day set setting hand without idea value looked like tried gconf editor gui front end gconf setting metacity setting handled gconf like good gnome apps true designated metacity configurator whole point metacity reasonable default thus get away need setting altogether window manager way many sawfish issue idea sorry sure gnome panel handle applet cheer dave david neary marseille france,0.0236508630107057,0.003691045796308954
342,1,multiply customer base,1,0.10810810810810811,0,0,1,0,blank,0.00010924186148131964,0.0038277511961722485
343,1,spend less gas per mile car summer,1,0.0,0,0,1,0,increase gas mileageby tool required improves power maximizes energy improves mileage improves torque cleaner engine smoother engine reduces emission protects catalytic converter prevents diesel gelling improves spark plug life maintenance free pay within day installs second simple device easily snap fuel line anyone guaranteed full refund satisfied result within three month date purchase click,0.013928337338868254,0.00683526999316473
344,0,ilug age old mailer question,0,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.005741626794258373
345,0,razor user problem razor spamassassin,0,0.0,1,1,0,1,first time running razor heard lot good thing thought give shot also run spamassassin like integrate two sure problem spamassassin razor though shoot message first freshly installed spamassassin razor seeing message spit est might better asking spamassassin talk list folk almost definitely answer thu sep david rees,0.013709853615905614,0.008065618591934382
346,0,problem building lame fr src rpm rh,0,0.02702702702702703,1,1,0,1,upon time coy wrote seem build package error rpm found file included package tried getting addes documentation loaded unsuccessful anyone get work hi could post list file question maybe doc get generated certain doc tool installed installed rebuilt package matthias clean custom red hat linux rpm package http freshrpms net red hat linux release valhalla running linux kernel load ac line battery,0.015621586191828707,0.006151742993848257
347,0,sadev bug error perl makefile pl,0,0.02702702702702703,1,0,0,0,pdt http www hughes family org bugzilla show bug cgi id additional comment spamassassin contrib msquadrat de thought pm filter need die tried multiple way make transparently work failed anyone bright idea please jump see anyone upgrading cpan shell get failure,0.009804457067948438,0.006698564593301435
348,0,zzzzteana cincinnati group want stamp hotel sex movie,0,0.02702702702702703,1,1,0,1,cnsnews com pro family group cincinnati pressured two area hotel stop showing adult pay per view movie vowed expand grass root campaign nationwide quite right get bunch religious nut stop sneaking book hate intolerence bedside cabinet know one telephone humber oh gideon society take bible back well robinh talking book best free porn piece,0.01463840943849683,0.008749145591250854
349,1,get caught rising interest rate,1,0.02702702702702703,0,0,0,1,opportunity knocking mortgage rate rising national lender broker guarantee lowest possible rate home loan rate may well never low chance secure better future could literally save enough money buy new car wanting take special vacation pay pay guarantee best rate best deal possible act free service fee kind easily determine help short minute provide information term simple anyone understand promise need attorney see saving offer first second home loan happy show current loan best replace risk none take two minute use link work let u show get family let opportunity pas take action click http director asp id target http mortg sincerely chalres gillette mortcorp llc olhfilghxvuyfkfqbviqgacyenuuufpyswymlajxucqhpojagplujpmovuiaphwlqkkstgipemliwuugqptjukjklbjlgxqmuogtiwhhdlhjhkbucvbyqvgfp new netscape browser available upgrade http channel netscape com n browser download jsp get free personal netscape mail account today http webmail netscape com,0.041129560847716844,0.005741626794258373
